0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.1034e-07,7.6735e-06,0,0,0,0,6.6072e-06,8.3709e-10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.5748e-06,0,0,9.1934e-05,0.00037305,0.00027201,1.4162e-05,0,0,3.5382e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.1852e-07,0,0,4.6845e-06,0.00090412,0.0018529,0.0016288,0.00069597,8.8679e-06,3.0539e-07,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.3519e-06,0,0,0.0014512,0.0034025,0.0049254,0.0049903,0.0032996,0.0013224,4.3948e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.7525e-05,0.00059223,0.0029164,0.005293,0.0068866,0.0068612,0.0047984,0.0021464,6.9135e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.5798e-06,2.7499e-06,0,0.00036179,0.0020055,0.0046717,0.0069435,0.0081607,0.0076986,0.005454,0.0025356,0,0,3.0017e-06,0,0,0,0
0,0,0,0,0,0,0,0,0,2.7499e-06,4.7868e-06,0,0.001002,0.0043359,0.0070934,0.0089034,0.0093961,0.0082131,0.0057403,0.0026959,0,0,5.2251e-06,0,0,0,0
0,0,0,0,0,0,0,0,1.6123e-05,0,0,0.0012787,0.0043442,0.0082309,0.011405,0.013021,0.012817,0.010633,0.007392,0.004085,0.0014489,0.00015953,0,4.753e-06,1.3282e-06,0,0
0,0,0,0,0,0,2.9892e-07,4.5366e-06,0,0,0.00075004,0.0041915,0.0086576,0.013173,0.016787,0.018191,0.017201,0.013825,0.0095013,0.0055591,0.0027817,0.0009702,0.00013254,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00052776,0.0031901,0.0074232,0.012609,0.017909,0.021728,0.022751,0.020916,0.0164,0.011042,0.0063321,0.0031995,0.0018166,0.00073654,0,0,0,0
0,0,0,0,0,0,0,0,0.00056386,0.0020922,0.0046075,0.0088624,0.014026,0.019146,0.022427,0.022683,0.020088,0.015105,0.0096581,0.0051583,0.0023693,0.00072372,4.7805e-05,0,0,0,0
0,0,0,0,0,0,0,0,0.00082042,0.0025036,0.004648,0.0084395,0.012902,0.017097,0.019358,0.018889,0.016021,0.011359,0.0065848,0.0029254,0.00099652,7.6207e-05,0,4.3369e-06,1.212e-06,0,0
0,0,0,0,0,0,0,0,0.00052948,0.0018735,0.0039546,0.0071587,0.010578,0.013418,0.01438,0.013244,0.01045,0.0066368,0.0031219,0.00074599,0,0,8.0639e-06,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00068259,0.003467,0.006378,0.0088397,0.010295,0.0099058,0.0081265,0.0055032,0.002693,0.00080813,0,0,0,9.5945e-07,0,0,0,0
0,0,0,0,0,0,3.398e-07,5.1572e-06,0,0.00052642,0.0036433,0.0065348,0.0084565,0.0089048,0.0074292,0.0049779,0.0024034,0.00066621,0,0,0,3.061e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00056774,0.0034521,0.0062038,0.0077944,0.0077024,0.0057227,0.0029787,0.00061458,0,0,9.6407e-06,1.2214e-09,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00038422,0.0023757,0.0046262,0.005941,0.005779,0.0039769,0.0015975,0,0,0,1.2214e-09,1.5475e-13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.1851e-05,0.00052985,0.0017684,0.0026505,0.0026279,0.0011925,0.00025402,0,0,2.6169e-06,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.1744e-05,0,0,0.00021544,0.00058935,0.00062205,0,0,1.3284e-05,1.5806e-06,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0452e-06,1.8193e-06,0,0,0,0,4.7295e-06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.9207e-07,5.0841e-07,0,0,0,0,1.3217e-06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
